Target, Prediction, Time
2900.25,3706.57334429,2012-05-27 11:25:00
2866.41,0,2012-05-27 11:26:00
2073.18,1734.29930563,2012-05-27 11:27:00
2075.24,0,2012-05-27 11:28:00
1886.04,2960.19076734,2012-05-27 11:29:00
2286.88,2960.19076734,2012-05-27 11:30:00
2426.35,1156.19953709,2012-05-27 11:31:00
2793.25,0,2012-05-27 11:32:00
3137.71,1734.29930563,2012-05-27 11:33:00
3154.44,4089.60775261,2012-05-27 11:34:00
2088.97,3511.50798407,2012-05-27 11:35:00
1938.27,0,2012-05-27 11:36:00
2286.2,0,2012-05-27 11:37:00
3149.94,0,2012-05-27 11:38:00
2828.82,2708.56224111,2012-05-27 11:39:00
2778.38,2708.56224111,2012-05-27 11:40:00
3132.28,0,2012-05-27 11:41:00
2998.72,0,2012-05-27 11:42:00
2350.14,0,2012-05-27 11:43:00
2347.73,3171.96543426,2012-05-27 11:44:00
3257.65,3171.96543426,2012-05-27 11:45:00
3210.43,0,2012-05-27 11:46:00
3042.58,0,2012-05-27 11:47:00
2689.81,0,2012-05-27 11:48:00
2817.94,3243.14195135,2012-05-27 11:49:00
3076.63,3243.14195135,2012-05-27 11:50:00
3120.14,0,2012-05-27 11:51:00
3056.51,0,2012-05-27 11:52:00
2757.95,0,2012-05-27 11:53:00
2226.52,3544.16618379,2012-05-27 11:54:00
2258.34,3544.16618379,2012-05-27 11:55:00
2472.63,0,2012-05-27 11:56:00
2706.65,0,2012-05-27 11:57:00
2646.89,0,2012-05-27 11:58:00
2902.44,3352.67178873,2012-05-27 11:59:00
3068.21,3352.67178873,2012-05-27 12:00:00
3075.94,0,2012-05-27 12:01:00
3033.29,0,2012-05-27 12:02:00
3048.71,0,2012-05-27 12:03:00
3102.08,3116.35973918,2012-05-27 12:04:00
3007.03,3116.35973918,2012-05-27 12:05:00
2249.49,0,2012-05-27 12:06:00
2165.13,0,2012-05-27 12:07:00
2546.7,0,2012-05-27 12:08:00
2589.18,2859.42486546,2012-05-27 12:09:00
1990.68,2859.42486546,2012-05-27 12:10:00
1882.04,0,2012-05-27 12:11:00
1871.52,0,2012-05-27 12:12:00
2174.28,0,2012-05-27 12:13:00
2346.8,3240.60865347,2012-05-27 12:14:00
2995.87,3240.60865347,2012-05-27 12:15:00
3098.07,0,2012-05-27 12:16:00
3115.2,0,2012-05-27 12:17:00
3135.52,0,2012-05-27 12:18:00
3162.44,3475.0014797,2012-05-27 12:19:00
2807.1,3475.0014797,2012-05-27 12:20:00
2764.32,0,2012-05-27 12:21:00
5214.28,1066.74166591,2012-05-27 12:22:00
8615.76,0,2012-05-27 12:23:00
8568.51,3509.59125779,2012-05-27 12:24:00
8296.4,3509.59125779,2012-05-27 12:25:00
8134.99,0,2012-05-27 12:26:00
7017.98,0,2012-05-27 12:27:00
3196.0,0,2012-05-27 12:28:00
8774.98,3064.88439147,2012-05-27 12:29:00
8734.88,3064.88439147,2012-05-27 12:30:00
7745.58,0,2012-05-27 12:31:00
7294.63,0,2012-05-27 12:32:00
5594.36,0,2012-05-27 12:33:00
2754.92,3040.64143367,2012-05-27 12:34:00
6216.68,3040.64143367,2012-05-27 12:35:00
8086.76,0,2012-05-27 12:36:00
8083.49,0,2012-05-27 12:37:00
5081.59,0,2012-05-27 12:38:00
2783.41,2972.82278497,2012-05-27 12:39:00
7116.38,2972.82278497,2012-05-27 12:40:00
7545.97,0,2012-05-27 12:41:00
6180.84,0,2012-05-27 12:42:00
1948.2,0,2012-05-27 12:43:00
5038.49,3086.48847337,2012-05-27 12:44:00
8832.74,4153.23013928,2012-05-27 12:45:00
9331.54,0,2012-05-27 12:46:00
9078.14,0,2012-05-27 12:47:00
5008.07,0,2012-05-27 12:48:00
5805.09,3006.66689519,2012-05-27 12:49:00
10113.8,3006.66689519,2012-05-27 12:50:00
8699.64,0,2012-05-27 12:51:00
4989.58,0,2012-05-27 12:52:00
8415.49,0,2012-05-27 12:53:00
10148.9,3143.65511494,2012-05-27 12:54:00
8693.74,3143.65511494,2012-05-27 12:55:00
5113.89,0,2012-05-27 12:56:00
7156.83,0,2012-05-27 12:57:00
8954.07,0,2012-05-27 12:58:00
5246.56,3701.99732107,2012-05-27 12:59:00
3940.65,3701.99732107,2012-05-27 13:00:00
8056.56,0,2012-05-27 13:01:00
9404.67,0,2012-05-27 13:02:00
4599.53,0,2012-05-27 13:03:00
2942.49,3609.99654047,2012-05-27 13:04:00
6432.19,3609.99654047,2012-05-27 13:05:00
8037.12,0,2012-05-27 13:06:00
3619.27,0,2012-05-27 13:07:00
5534.44,0,2012-05-27 13:08:00
7461.52,3884.07315428,2012-05-27 13:09:00
2924.39,3884.07315428,2012-05-27 13:10:00
6076.11,0,2012-05-27 13:11:00
7741.77,0,2012-05-27 13:12:00
3613.25,0,2012-05-27 13:13:00
3098.26,4065.6607617,2012-05-27 13:14:00
6868.3,4065.6607617,2012-05-27 13:15:00
4833.57,0,2012-05-27 13:16:00
2761.34,0,2012-05-27 13:17:00
3895.57,0,2012-05-27 13:18:00
2695.58,3799.95494747,2012-05-27 13:19:00
3517.1,3799.95494747,2012-05-27 13:20:00
3525.93,0,2012-05-27 13:21:00
4298.38,0,2012-05-27 13:22:00
3490.15,0,2012-05-27 13:23:00
3063.1,3877.39777734,2012-05-27 13:24:00
3119.67,3877.39777734,2012-05-27 13:25:00
3360.29,0,2012-05-27 13:26:00
2626.27,0,2012-05-27 13:27:00
2393.35,0,2012-05-27 13:28:00
2329.58,4541.94141742,2012-05-27 13:29:00
2934.04,4541.94141742,2012-05-27 13:30:00
3085.05,0,2012-05-27 13:31:00
3108.77,0,2012-05-27 13:32:00
3088.41,0,2012-05-27 13:33:00
3105.97,3964.5158784,2012-05-27 13:34:00
2284.04,3964.5158784,2012-05-27 13:35:00
2133.23,0,2012-05-27 13:36:00
1990.67,0,2012-05-27 13:37:00
2469.36,0,2012-05-27 13:38:00
2647.83,4525.64509882,2012-05-27 13:39:00
2861.68,4525.64509882,2012-05-27 13:40:00
2520.82,0,2012-05-27 13:41:00
2533.18,0,2012-05-27 13:42:00
2048.04,0,2012-05-27 13:43:00
1674.04,4288.89999639,2012-05-27 13:44:00
1670.75,4288.89999639,2012-05-27 13:45:00
2260.66,0,2012-05-27 13:46:00
2682.91,0,2012-05-27 13:47:00
3014.75,0,2012-05-27 13:48:00
2993.49,4481.85025649,2012-05-27 13:49:00
2981.03,4481.85025649,2012-05-27 13:50:00
2987.97,0,2012-05-27 13:51:00
2957.9,0,2012-05-27 13:52:00
2961.73,0,2012-05-27 13:53:00
2970.75,3997.52117905,2012-05-27 13:54:00
2952.87,3997.52117905,2012-05-27 13:55:00
2957.61,0,2012-05-27 13:56:00
3003.34,0,2012-05-27 13:57:00
3067.05,0,2012-05-27 13:58:00
3051.63,4479.17118804,2012-05-27 13:59:00
2199.96,4479.17118804,2012-05-27 14:00:00
2218.12,0,2012-05-27 14:01:00
1852.46,0,2012-05-27 14:02:00
2617.77,0,2012-05-27 14:03:00
3226.42,4170.54578083,2012-05-27 14:04:00
3430.61,4170.54578083,2012-05-27 14:05:00
3460.43,0,2012-05-27 14:06:00
3472.42,0,2012-05-27 14:07:00
3425.57,0,2012-05-27 14:08:00
3049.65,4093.84576468,2012-05-27 14:09:00
3059.81,4093.84576468,2012-05-27 14:10:00
2969.26,0,2012-05-27 14:11:00
2265.58,0,2012-05-27 14:12:00
1937.83,0,2012-05-27 14:13:00
1755.91,4618.70327742,2012-05-27 14:14:00
2391.06,4618.70327742,2012-05-27 14:15:00
2575.44,0,2012-05-27 14:16:00
2604.0,0,2012-05-27 14:17:00
2432.05,0,2012-05-27 14:18:00
2218.89,4285.13136853,2012-05-27 14:19:00
2367.41,4285.13136853,2012-05-27 14:20:00
2611.05,0,2012-05-27 14:21:00
2616.96,0,2012-05-27 14:22:00
2619.53,0,2012-05-27 14:23:00
2607.5,4706.47331511,2012-05-27 14:24:00
2469.32,4706.47331511,2012-05-27 14:25:00
2194.23,0,2012-05-27 14:26:00
2324.1,0,2012-05-27 14:27:00
2609.53,0,2012-05-27 14:28:00
2579.46,5032.46734553,2012-05-27 14:29:00
2181.52,5032.46734553,2012-05-27 14:30:00
2055.09,0,2012-05-27 14:31:00
1653.59,0,2012-05-27 14:32:00
2473.26,0,2012-05-27 14:33:00
2931.3,4751.23692537,2012-05-27 14:34:00
2925.23,4751.23692537,2012-05-27 14:35:00
2414.38,0,2012-05-27 14:36:00
1700.77,0,2012-05-27 14:37:00
2102.57,0,2012-05-27 14:38:00
2386.97,4827.82752884,2012-05-27 14:39:00
2931.71,4827.82752884,2012-05-27 14:40:00
2960.08,0,2012-05-27 14:41:00
2974.26,0,2012-05-27 14:42:00
2792.89,0,2012-05-27 14:43:00
2140.74,4679.26341027,2012-05-27 14:44:00
2279.19,4679.26341027,2012-05-27 14:45:00
2515.21,0,2012-05-27 14:46:00
1745.82,0,2012-05-27 14:47:00
1218.59,0,2012-05-27 14:48:00
1795.78,4742.99981195,2012-05-27 14:49:00
2746.47,4742.99981195,2012-05-27 14:50:00
2852.69,0,2012-05-27 14:51:00
2936.18,0,2012-05-27 14:52:00
2969.29,0,2012-05-27 14:53:00
2963.54,4926.49757241,2012-05-27 14:54:00
2982.02,4926.49757241,2012-05-27 14:55:00
2964.35,0,2012-05-27 14:56:00
2676.18,0,2012-05-27 14:57:00
2564.36,0,2012-05-27 14:58:00
2814.83,4280.04857666,2012-05-27 14:59:00
2953.57,4280.04857666,2012-05-27 15:00:00
2934.71,0,2012-05-27 15:01:00
2951.19,0,2012-05-27 15:02:00
3042.25,0,2012-05-27 15:03:00
2940.44,4130.16749984,2012-05-27 15:04:00
3007.61,4130.16749984,2012-05-27 15:05:00
3396.3,0,2012-05-27 15:06:00
3074.7,0,2012-05-27 15:07:00
2930.58,0,2012-05-27 15:08:00
2473.09,4329.60930956,2012-05-27 15:09:00
1452.35,4329.60930956,2012-05-27 15:10:00
1410.34,0,2012-05-27 15:11:00
2196.24,0,2012-05-27 15:12:00
2448.46,0,2012-05-27 15:13:00
2401.86,4331.69438366,2012-05-27 15:14:00
2466.04,4331.69438366,2012-05-27 15:15:00
2658.8,0,2012-05-27 15:16:00
2779.56,0,2012-05-27 15:17:00
1927.69,0,2012-05-27 15:18:00
1673.8,4025.18082219,2012-05-27 15:19:00
1979.29,4025.18082219,2012-05-27 15:20:00
2938.84,0,2012-05-27 15:21:00
3041.55,0,2012-05-27 15:22:00
2676.04,0,2012-05-27 15:23:00
2084.61,4207.06067828,2012-05-27 15:24:00
2088.32,4207.06067828,2012-05-27 15:25:00
2239.18,0,2012-05-27 15:26:00
1634.23,0,2012-05-27 15:27:00
1261.15,0,2012-05-27 15:28:00
1547.35,4228.40748895,2012-05-27 15:29:00
2444.83,4228.40748895,2012-05-27 15:30:00
2484.16,0,2012-05-27 15:31:00
2417.81,0,2012-05-27 15:32:00
1653.02,0,2012-05-27 15:33:00
1244.5,4419.85351718,2012-05-27 15:34:00
1687.11,4419.85351718,2012-05-27 15:35:00
2869.71,0,2012-05-27 15:36:00
2915.61,0,2012-05-27 15:37:00
2933.28,0,2012-05-27 15:38:00
2543.87,4644.65825103,2012-05-27 15:39:00
1918.96,4644.65825103,2012-05-27 15:40:00
1688.33,0,2012-05-27 15:41:00
2563.44,0,2012-05-27 15:42:00
2926.1,0,2012-05-27 15:43:00
2689.78,4293.90290012,2012-05-27 15:44:00
2541.53,4293.90290012,2012-05-27 15:45:00
2443.42,0,2012-05-27 15:46:00
2216.64,0,2012-05-27 15:47:00
1850.82,0,2012-05-27 15:48:00
1873.16,4148.44202312,2012-05-27 15:49:00
2500.07,4148.44202312,2012-05-27 15:50:00
3101.69,0,2012-05-27 15:51:00
3056.85,0,2012-05-27 15:52:00
3060.19,0,2012-05-27 15:53:00
2965.01,3724.75485152,2012-05-27 15:54:00
2621.18,3724.75485152,2012-05-27 15:55:00
2685.96,0,2012-05-27 15:56:00
3045.79,0,2012-05-27 15:57:00
3025.19,0,2012-05-27 15:58:00
3025.88,3078.465267,2012-05-27 15:59:00
2300.32,3078.465267,2012-05-27 16:00:00
1846.27,0,2012-05-27 16:01:00
1756.79,0,2012-05-27 16:02:00
3127.51,0,2012-05-27 16:03:00
3420.33,3145.58396043,2012-05-27 16:04:00
3420.53,3145.58396043,2012-05-27 16:05:00
3453.81,0,2012-05-27 16:06:00
3384.54,0,2012-05-27 16:07:00
3044.4,0,2012-05-27 16:08:00
2747.2,3199.28130307,2012-05-27 16:09:00
2562.09,3199.28130307,2012-05-27 16:10:00
2445.88,0,2012-05-27 16:11:00
2353.73,0,2012-05-27 16:12:00
2479.9,0,2012-05-27 16:13:00
2699.42,3161.90071204,2012-05-27 16:14:00
2920.98,3161.90071204,2012-05-27 16:15:00
2174.62,0,2012-05-27 16:16:00
1089.62,0,2012-05-27 16:17:00
1167.29,0,2012-05-27 16:18:00
1865.57,2391.49591974,2012-05-27 16:19:00
2337.32,2391.49591974,2012-05-27 16:20:00
2359.8,0,2012-05-27 16:21:00
2109.88,0,2012-05-27 16:22:00
1972.8,0,2012-05-27 16:23:00
2197.65,2991.16621881,2012-05-27 16:24:00
1543.24,2991.16621881,2012-05-27 16:25:00
1591.8,0,2012-05-27 16:26:00
1350.0,0,2012-05-27 16:27:00
1988.47,0,2012-05-27 16:28:00
2327.97,3084.78593392,2012-05-27 16:29:00
2426.53,3084.78593392,2012-05-27 16:30:00
2427.67,0,2012-05-27 16:31:00
2003.93,0,2012-05-27 16:32:00
1791.8,0,2012-05-27 16:33:00
1960.16,3030.78840513,2012-05-27 16:34:00
2652.41,3030.78840513,2012-05-27 16:35:00
2850.88,0,2012-05-27 16:36:00
2854.1,0,2012-05-27 16:37:00
1777.95,0,2012-05-27 16:38:00
1155.28,3065.55688863,2012-05-27 16:39:00
1638.66,3065.55688863,2012-05-27 16:40:00
2196.83,0,2012-05-27 16:41:00
2239.01,0,2012-05-27 16:42:00
2206.64,0,2012-05-27 16:43:00
2558.87,3078.65488951,2012-05-27 16:44:00
1851.77,3078.65488951,2012-05-27 16:45:00
1610.92,0,2012-05-27 16:46:00
1368.69,0,2012-05-27 16:47:00
2643.75,0,2012-05-27 16:48:00
3012.42,3071.98771393,2012-05-27 16:49:00
3038.5,3071.98771393,2012-05-27 16:50:00
2753.85,0,2012-05-27 16:51:00
2438.45,0,2012-05-27 16:52:00
2570.12,0,2012-05-27 16:53:00
2828.55,3580.42361185,2012-05-27 16:54:00
3484.66,3580.42361185,2012-05-27 16:55:00
3170.32,0,2012-05-27 16:56:00
3097.07,0,2012-05-27 16:57:00
3422.66,0,2012-05-27 16:58:00
3174.0,2839.29428136,2012-05-27 16:59:00
3015.0,2839.29428136,2012-05-27 17:00:00
2996.47,0,2012-05-27 17:01:00
2578.07,0,2012-05-27 17:02:00
1849.96,0,2012-05-27 17:03:00
1744.47,2846.22426483,2012-05-27 17:04:00
2544.41,2846.22426483,2012-05-27 17:05:00
2968.87,0,2012-05-27 17:06:00
2994.05,0,2012-05-27 17:07:00
2616.68,0,2012-05-27 17:08:00
2621.94,2797.92727759,2012-05-27 17:09:00
2944.09,2797.92727759,2012-05-27 17:10:00
2766.79,0,2012-05-27 17:11:00
1761.05,0,2012-05-27 17:12:00
1651.45,0,2012-05-27 17:13:00
2188.5,2460.45426569,2012-05-27 17:14:00
2808.48,2460.45426569,2012-05-27 17:15:00
2850.38,0,2012-05-27 17:16:00
2874.96,0,2012-05-27 17:17:00
2580.8,0,2012-05-27 17:18:00
1786.68,2632.38412046,2012-05-27 17:19:00
1547.94,2632.38412046,2012-05-27 17:20:00
2265.61,0,2012-05-27 17:21:00
2756.63,0,2012-05-27 17:22:00
2794.05,0,2012-05-27 17:23:00
2911.91,2900.64210221,2012-05-27 17:24:00
2539.83,2900.64210221,2012-05-27 17:25:00
1981.42,0,2012-05-27 17:26:00
1243.24,0,2012-05-27 17:27:00
1632.68,0,2012-05-27 17:28:00
1834.36,2740.10757563,2012-05-27 17:29:00
2218.09,2740.10757563,2012-05-27 17:30:00
2095.14,0,2012-05-27 17:31:00
2364.72,0,2012-05-27 17:32:00
2561.04,0,2012-05-27 17:33:00
1813.13,2143.39586216,2012-05-27 17:34:00
1799.99,2143.39586216,2012-05-27 17:35:00
1683.93,0,2012-05-27 17:36:00
2192.2,0,2012-05-27 17:37:00
2397.85,0,2012-05-27 17:38:00
2801.67,2698.36050055,2012-05-27 17:39:00
2714.33,2698.36050055,2012-05-27 17:40:00
2428.31,0,2012-05-27 17:41:00
2226.59,0,2012-05-27 17:42:00
2468.14,0,2012-05-27 17:43:00
2358.36,2707.56325877,2012-05-27 17:44:00
1678.44,2707.56325877,2012-05-27 17:45:00
1578.33,0,2012-05-27 17:46:00
2058.2,0,2012-05-27 17:47:00
2609.32,0,2012-05-27 17:48:00
2678.65,2285.54172382,2012-05-27 17:49:00
3094.56,2285.54172382,2012-05-27 17:50:00
2605.92,0,2012-05-27 17:51:00
4135.38,0,2012-05-27 17:52:00
2987.02,0,2012-05-27 17:53:00
3093.32,2224.8419324,2012-05-27 17:54:00
2712.0,2224.8419324,2012-05-27 17:55:00
2664.84,0,2012-05-27 17:56:00
3079.29,0,2012-05-27 17:57:00
3448.1,0,2012-05-27 17:58:00
3440.2,2517.25750733,2012-05-27 17:59:00
3510.75,2517.25750733,2012-05-27 18:00:00
3290.99,0,2012-05-27 18:01:00
1986.7,0,2012-05-27 18:02:00
1948.87,0,2012-05-27 18:03:00
1947.22,2406.33368986,2012-05-27 18:04:00
1957.71,2406.33368986,2012-05-27 18:05:00
1803.85,415.42967255,2012-05-27 18:06:00
1550.67,0,2012-05-27 18:07:00
2199.64,0,2012-05-27 18:08:00
2341.59,2336.54772929,2012-05-27 18:09:00
2379.28,2336.54772929,2012-05-27 18:10:00
2388.68,0,2012-05-27 18:11:00
2377.05,0,2012-05-27 18:12:00
1959.24,0,2012-05-27 18:13:00
1885.47,2249.59367062,2012-05-27 18:14:00
1951.4,2249.59367062,2012-05-27 18:15:00
1931.86,0,2012-05-27 18:16:00
1939.25,0,2012-05-27 18:17:00
1685.04,0,2012-05-27 18:18:00
1511.59,1693.73760736,2012-05-27 18:19:00
1648.3,1693.73760736,2012-05-27 18:20:00
1483.81,0,2012-05-27 18:21:00
1494.39,0,2012-05-27 18:22:00
1365.72,0,2012-05-27 18:23:00
1076.64,2016.80634001,2012-05-27 18:24:00
1211.03,2016.80634001,2012-05-27 18:25:00
1537.75,0,2012-05-27 18:26:00
1626.0,0,2012-05-27 18:27:00
1620.75,0,2012-05-27 18:28:00
1594.95,1950.16154186,2012-05-27 18:29:00
1186.9,1950.16154186,2012-05-27 18:30:00
1255.8,0,2012-05-27 18:31:00
1605.74,0,2012-05-27 18:32:00
1944.58,0,2012-05-27 18:33:00
1644.2,1976.9222703,2012-05-27 18:34:00
1616.25,1976.9222703,2012-05-27 18:35:00
1981.97,0,2012-05-27 18:36:00
1649.05,0,2012-05-27 18:37:00
1426.45,0,2012-05-27 18:38:00
1191.94,1861.97928496,2012-05-27 18:39:00
1427.43,1861.97928496,2012-05-27 18:40:00
1594.39,0,2012-05-27 18:41:00
1602.41,0,2012-05-27 18:42:00
1942.87,0,2012-05-27 18:43:00
1795.36,2105.19248147,2012-05-27 18:44:00
1630.46,2105.19248147,2012-05-27 18:45:00
1534.62,0,2012-05-27 18:46:00
1610.92,0,2012-05-27 18:47:00
1647.99,0,2012-05-27 18:48:00
1473.26,1896.7454068,2012-05-27 18:49:00
1274.23,1896.7454068,2012-05-27 18:50:00
1746.73,0,2012-05-27 18:51:00
2076.1,0,2012-05-27 18:52:00
2014.44,0,2012-05-27 18:53:00
1875.45,1822.09710794,2012-05-27 18:54:00
2209.13,1822.09710794,2012-05-27 18:55:00
2683.52,0,2012-05-27 18:56:00
2508.0,0,2012-05-27 18:57:00
2472.01,0,2012-05-27 18:58:00
2401.64,1297.96867635,2012-05-27 18:59:00
2164.73,1297.96867635,2012-05-27 19:00:00
1559.54,0,2012-05-27 19:01:00
1723.7,441.942235824,2012-05-27 19:02:00
1969.97,0,2012-05-27 19:03:00
2310.96,2228.65576043,2012-05-27 19:04:00
2408.56,2228.65576043,2012-05-27 19:05:00
2499.87,0,2012-05-27 19:06:00
2860.36,500.665630121,2012-05-27 19:07:00
2916.08,0,2012-05-27 19:08:00
2903.47,1885.16999807,2012-05-27 19:09:00
2923.38,1885.16999807,2012-05-27 19:10:00
2923.84,1001.33126024,2012-05-27 19:11:00
2593.37,1001.33126024,2012-05-27 19:12:00
2596.66,500.665630121,2012-05-27 19:13:00
3317.44,2057.33354967,2012-05-27 19:14:00
3704.45,2057.33354967,2012-05-27 19:15:00
3009.34,0,2012-05-27 19:16:00
3049.09,0,2012-05-27 19:17:00
3016.99,0,2012-05-27 19:18:00
3155.31,2230.91891863,2012-05-27 19:19:00
3357.08,2230.91891863,2012-05-27 19:20:00
3316.47,0,2012-05-27 19:21:00
2873.65,0,2012-05-27 19:22:00
2127.9,0,2012-05-27 19:23:00
2027.24,2390.47441495,2012-05-27 19:24:00
2397.5,2390.47441495,2012-05-27 19:25:00
2816.96,0,2012-05-27 19:26:00
3013.63,0,2012-05-27 19:27:00
3069.7,0,2012-05-27 19:28:00
3334.31,2404.47883973,2012-05-27 19:29:00
2946.15,2404.47883973,2012-05-27 19:30:00
2765.93,0,2012-05-27 19:31:00
1993.89,0,2012-05-27 19:32:00
1666.49,0,2012-05-27 19:33:00
1348.24,2480.13420208,2012-05-27 19:34:00
2186.38,2480.13420208,2012-05-27 19:35:00
3076.91,0,2012-05-27 19:36:00
3099.65,0,2012-05-27 19:37:00
3011.91,0,2012-05-27 19:38:00
2946.08,2418.80229336,2012-05-27 19:39:00
2896.08,2418.80229336,2012-05-27 19:40:00
2633.74,0,2012-05-27 19:41:00
2523.28,0,2012-05-27 19:42:00
2237.13,0,2012-05-27 19:43:00
2567.72,2561.58517154,2012-05-27 19:44:00
3385.22,2561.58517154,2012-05-27 19:45:00
3385.32,0,2012-05-27 19:46:00
3272.57,0,2012-05-27 19:47:00
2830.33,0,2012-05-27 19:48:00
2128.48,2525.44368617,2012-05-27 19:49:00
2094.57,2525.44368617,2012-05-27 19:50:00
2019.75,0,2012-05-27 19:51:00
2329.03,0,2012-05-27 19:52:00
1659.04,0,2012-05-27 19:53:00
1624.04,2179.53181912,2012-05-27 19:54:00
1795.42,2179.53181912,2012-05-27 19:55:00
2787.21,1325.82670747,2012-05-27 19:56:00
3029.98,1001.33126024,2012-05-27 19:57:00
7453.4,0,2012-05-27 19:58:00
7550.54,3094.61338071,2012-05-27 19:59:00
7778.61,2289.80693329,2012-05-27 20:00:00
8064.06,0,2012-05-27 20:01:00
3200.71,0,2012-05-27 20:02:00
2780.1,0,2012-05-27 20:03:00
5256.21,2396.02137578,2012-05-27 20:04:00
7087.0,2396.02137578,2012-05-27 20:05:00
2326.86,0,2012-05-27 20:06:00
2840.0,0,2012-05-27 20:07:00
4593.47,0,2012-05-27 20:08:00
6984.21,2391.50955082,2012-05-27 20:09:00
2121.25,2391.50955082,2012-05-27 20:10:00
2256.58,0,2012-05-27 20:11:00
3101.36,0,2012-05-27 20:12:00
6755.48,0,2012-05-27 20:13:00
6101.0,2209.49182173,2012-05-27 20:14:00
2592.39,2209.49182173,2012-05-27 20:15:00
2897.19,0,2012-05-27 20:16:00
3047.12,0,2012-05-27 20:17:00
6448.69,0,2012-05-27 20:18:00
3747.57,2082.14937148,2012-05-27 20:19:00
2077.89,2082.14937148,2012-05-27 20:20:00
2269.21,0,2012-05-27 20:21:00
6052.22,0,2012-05-27 20:22:00
4240.03,0,2012-05-27 20:23:00
1914.41,2056.53353843,2012-05-27 20:24:00
1920.22,2056.53353843,2012-05-27 20:25:00
2603.38,0,2012-05-27 20:26:00
2228.03,0,2012-05-27 20:27:00
1904.48,0,2012-05-27 20:28:00
2129.37,2148.50908677,2012-05-27 20:29:00
2575.99,2148.50908677,2012-05-27 20:30:00
2843.17,0,2012-05-27 20:31:00
2483.2,0,2012-05-27 20:32:00
2306.45,0,2012-05-27 20:33:00
2092.61,2147.46728878,2012-05-27 20:34:00
2494.37,2147.46728878,2012-05-27 20:35:00
2607.94,0,2012-05-27 20:36:00
1928.3,0,2012-05-27 20:37:00
1917.6,0,2012-05-27 20:38:00
2056.41,2251.48021643,2012-05-27 20:39:00
2716.4,2251.48021643,2012-05-27 20:40:00
2600.53,0,2012-05-27 20:41:00
1735.81,0,2012-05-27 20:42:00
1632.0,0,2012-05-27 20:43:00
2311.62,2413.32282787,2012-05-27 20:44:00
2829.64,2413.32282787,2012-05-27 20:45:00
2365.08,804.806447421,2012-05-27 20:46:00
2125.69,0,2012-05-27 20:47:00
7418.16,0,2012-05-27 20:48:00
8220.25,2127.3153563,2012-05-27 20:49:00
8443.46,2691.86766715,2012-05-27 20:50:00
7965.86,0,2012-05-27 20:51:00
7918.16,0,2012-05-27 20:52:00
7960.11,0,2012-05-27 20:53:00
7830.42,1912.33692785,2012-05-27 20:54:00
7200.29,1912.33692785,2012-05-27 20:55:00
2299.64,0,2012-05-27 20:56:00
2784.9,0,2012-05-27 20:57:00
8705.52,0,2012-05-27 20:58:00
8577.43,2090.43986604,2012-05-27 20:59:00
8182.03,2090.43986604,2012-05-27 21:00:00
7196.35,0,2012-05-27 21:01:00
3185.44,0,2012-05-27 21:02:00
3507.99,0,2012-05-27 21:03:00
7320.48,2120.81678592,2012-05-27 21:04:00
8000.66,2120.81678592,2012-05-27 21:05:00
4789.42,0,2012-05-27 21:06:00
3123.91,0,2012-05-27 21:07:00
2632.35,0,2012-05-27 21:08:00
6047.74,2122.97346507,2012-05-27 21:09:00
7803.55,2122.97346507,2012-05-27 21:10:00
6021.09,955.618223239,2012-05-27 21:11:00
3221.4,0,2012-05-27 21:12:00
2814.76,0,2012-05-27 21:13:00
2940.59,2100.22189296,2012-05-27 21:14:00
8263.47,2100.22189296,2012-05-27 21:15:00
7606.16,0,2012-05-27 21:16:00
3226.15,0,2012-05-27 21:17:00
2688.0,0,2012-05-27 21:18:00
2504.5,1963.33294496,2012-05-27 21:19:00
6361.32,1963.33294496,2012-05-27 21:20:00
7876.62,0,2012-05-27 21:21:00
2413.9,0,2012-05-27 21:22:00
2400.29,0,2012-05-27 21:23:00
2337.85,1838.2542903,2012-05-27 21:24:00
2620.44,1838.2542903,2012-05-27 21:25:00
6356.53,0,2012-05-27 21:26:00
5366.93,0,2012-05-27 21:27:00
1948.88,0,2012-05-27 21:28:00
2663.06,1886.3982377,2012-05-27 21:29:00
2070.4,1886.3982377,2012-05-27 21:30:00
1917.6,0,2012-05-27 21:31:00
1932.07,0,2012-05-27 21:32:00
2506.15,0,2012-05-27 21:33:00
2079.24,1912.38984775,2012-05-27 21:34:00
1890.68,1912.38984775,2012-05-27 21:35:00
1900.51,0,2012-05-27 21:36:00
2428.26,0,2012-05-27 21:37:00
1879.1,0,2012-05-27 21:38:00
1641.26,1850.25132063,2012-05-27 21:39:00
1638.86,1850.25132063,2012-05-27 21:40:00
2135.59,0,2012-05-27 21:41:00
2124.79,0,2012-05-27 21:42:00
1785.34,0,2012-05-27 21:43:00
1778.41,1880.00411833,2012-05-27 21:44:00
2085.4,1880.00411833,2012-05-27 21:45:00
2394.7,0,2012-05-27 21:46:00
1790.95,0,2012-05-27 21:47:00
1779.83,0,2012-05-27 21:48:00
1991.36,1918.87549467,2012-05-27 21:49:00
2787.75,1918.87549467,2012-05-27 21:50:00
2118.76,0,2012-05-27 21:51:00
1700.73,0,2012-05-27 21:52:00
1839.78,0,2012-05-27 21:53:00
2769.34,1924.97420933,2012-05-27 21:54:00
2543.54,1924.97420933,2012-05-27 21:55:00
2168.82,0,2012-05-27 21:56:00
2006.34,0,2012-05-27 21:57:00
